"game","title"
"http://dbpedia.org/resource/Allegiance:_War_of_Factions",
"http://dbpedia.org/resource/Australia_(board_game)",
"http://dbpedia.org/resource/Axis_&_Allies_Miniatures",
"http://dbpedia.org/resource/Computer_Othello",
"http://dbpedia.org/resource/Dorn_(board_game)",
"http://dbpedia.org/resource/Guadalcanal_(1992_game)",
"http://dbpedia.org/resource/Swipe_(dice_game)",
"http://dbpedia.org/resource/Take_Off!",
"http://dbpedia.org/resource/Tobruk_(game)",
"http://dbpedia.org/resource/Waterworks_(card_game)",
"http://dbpedia.org/resource/StarPower_(game)",
"http://dbpedia.org/resource/Tannhäuser_(board_game)",
"http://dbpedia.org/resource/Wall_Street_Spin",
"http://dbpedia.org/resource/United_States_Othello_Association",
"http://dbpedia.org/resource/Battle_Spirits",
"http://dbpedia.org/resource/Cyber_ShockWave",
"http://dbpedia.org/resource/For_the_Glory",
"http://dbpedia.org/resource/Games_of_the_Discworld",
"http://dbpedia.org/resource/Nuclear_Renaissance_(wargame)",
"http://dbpedia.org/resource/Palago",
"http://dbpedia.org/resource/Panzer_General:_Russian_Assault",
"http://dbpedia.org/resource/Warheads:_Medieval_Tales",
"http://dbpedia.org/resource/Android:_Netrunner",
"http://dbpedia.org/resource/BattleTech_Collectible_Card_Game",
"http://dbpedia.org/resource/Monster_Hunter_Hunting_Card",
"http://dbpedia.org/resource/Numenera",
"http://dbpedia.org/resource/Serpent's_Tongue",
"http://dbpedia.org/resource/Skirmish_Tactics_Apocalypse",
"http://dbpedia.org/resource/Fjords_(board_game)",
"http://dbpedia.org/resource/Power_Rangers_Collectible_Card_Game",
"http://dbpedia.org/resource/Puss_in_the_corner_(children's_game)",
"http://dbpedia.org/resource/Sentinels_of_the_Multiverse",
"http://dbpedia.org/resource/Shadow_World_(role_playing_game)",
"http://dbpedia.org/resource/The_Next_War_(board_game)",
"http://dbpedia.org/resource/1829_(board_game)",
"http://dbpedia.org/resource/1830:_The_Game_of_Railroads_and_Robber_Barons",
"http://dbpedia.org/resource/City_of_Heroes_Collectible_Card_Game",
"http://dbpedia.org/resource/Codename:_Kids_Next_Door_Trading_Card_Game",
"http://dbpedia.org/resource/Dark_Millennium",
"http://dbpedia.org/resource/Dragon_Booster_Trading_Card_Game",
"http://dbpedia.org/resource/Fight_in_the_Skies",
"http://dbpedia.org/resource/Masterbook",
"http://dbpedia.org/resource/Pirates_of_the_Caribbean_Trading_Card_Game",
"http://dbpedia.org/resource/Rangers_Strike",
"http://dbpedia.org/resource/Source_of_the_Nile_(board_game)",
"http://dbpedia.org/resource/Ultimate_Combat!",
"http://dbpedia.org/resource/War_in_Europe_(game)",
"http://dbpedia.org/resource/Battlecars",
"http://dbpedia.org/resource/Forgotten_Realms_Campaign_Setting",
"http://dbpedia.org/resource/Panzer_Armee_Afrika_(board_game)",
"http://dbpedia.org/resource/War_at_Sea",
"http://dbpedia.org/resource/Grand_strategy_wargame",
"http://dbpedia.org/resource/Coloretto",
"http://dbpedia.org/resource/Familienbande",
"http://dbpedia.org/resource/List_of_24_media",
"http://dbpedia.org/resource/Super_Deck!",
"http://dbpedia.org/resource/Egg_tapping",
"http://dbpedia.org/resource/Block_wargame",
"http://dbpedia.org/resource/Naval_Battles_(game)",
"http://dbpedia.org/resource/Campaign_II",
"http://dbpedia.org/resource/Luzhanqi",
"http://dbpedia.org/resource/Marrakech_(game)",
"http://dbpedia.org/resource/Mighty_Warriors",
"http://dbpedia.org/resource/Empire_of_the_Rising_Sun",
"http://dbpedia.org/resource/Ultimate_Werewolf",
"http://dbpedia.org/resource/Dungeon_Command",
"http://dbpedia.org/resource/The_Game_of_Alice_in_Wonderland",
"http://dbpedia.org/resource/Torpedo_Run!",
"http://dbpedia.org/resource/Iuz_the_Evil",
"http://dbpedia.org/resource/Guardians_(card_game)",
"http://dbpedia.org/resource/Icehouse_pieces",
"http://dbpedia.org/resource/Imperial_(board_game)",
"http://dbpedia.org/resource/Phase_10",
"http://dbpedia.org/resource/Power_Grid",
"http://dbpedia.org/resource/Small_World_(board_game)",
"http://dbpedia.org/resource/Tables_(board_game)",
"http://dbpedia.org/resource/Talisman_(board_game)",
"http://dbpedia.org/resource/Trouble_(board_game)",
"http://dbpedia.org/resource/Vs._System",
"http://dbpedia.org/resource/Warhammer_Ancient_Battles",
"http://dbpedia.org/resource/Z-G",
"http://dbpedia.org/resource/Boggle",
"http://dbpedia.org/resource/Pictionary",
"http://dbpedia.org/resource/Warhammer_40,000",
"http://dbpedia.org/resource/Eye_Know_(game)",
"http://dbpedia.org/resource/Hearts_of_Iron_III",
"http://dbpedia.org/resource/Advanced_Third_Reich",
"http://dbpedia.org/resource/Yahtzee",
"http://dbpedia.org/resource/Star_Wars_Trading_Card_Game",
"http://dbpedia.org/resource/Mouse_Trap_(game)",
"http://dbpedia.org/resource/BuyWord",
"http://dbpedia.org/resource/Cranium_Whoonu",
"http://dbpedia.org/resource/Doctor_Who_–_Battles_in_Time__Card_Game__1",
"http://dbpedia.org/resource/Gundam_War_Collectible_Card_Game",
"http://dbpedia.org/resource/I'm_the_Boss!",
"http://dbpedia.org/resource/NASCAR_Race_Day",
"http://dbpedia.org/resource/RoboRally",
"http://dbpedia.org/resource/Manhattan_(board_game)",
"http://dbpedia.org/resource/Origins_of_World_War_II_(game)",
"http://dbpedia.org/resource/Gnip_Gnop",
"http://dbpedia.org/resource/Pinners",
"http://dbpedia.org/resource/Fields_of_Fire_(game)",
"http://dbpedia.org/resource/Terakh",
"http://dbpedia.org/resource/Rejection_Therapy",
"http://dbpedia.org/resource/Saboteur_2",
"http://dbpedia.org/resource/Warhammer:_Invasion",
"http://dbpedia.org/resource/Siege_of_Bodenburg",
"http://dbpedia.org/resource/Battlefield_Evolution",
"http://dbpedia.org/resource/Celtos",
"http://dbpedia.org/resource/Barbarossa_(board_game)",
"http://dbpedia.org/resource/Cartagena_(board_game)",
"http://dbpedia.org/resource/Colosseum_(board_game)",
"http://dbpedia.org/resource/Descent:_Journeys_in_the_Dark",
"http://dbpedia.org/resource/Grass_(card_game)",
"http://dbpedia.org/resource/Hive_(game)",
"http://dbpedia.org/resource/Le_Havre_(board_game)",
"http://dbpedia.org/resource/Manila_(board_game)",
"http://dbpedia.org/resource/Midway_(1964_game)",
"http://dbpedia.org/resource/Midway_(1991_game)",
"http://dbpedia.org/resource/Milton_(game)",
"http://dbpedia.org/resource/Mystery_Date_(game)",
"http://dbpedia.org/resource/Napoleon_(game)",
"http://dbpedia.org/resource/Nard_(game)",
"http://dbpedia.org/resource/Operation_(game)",
"http://dbpedia.org/resource/Pirates_Constructible_Strategy_Game",
"http://dbpedia.org/resource/Pop-up_Pirate",
"http://dbpedia.org/resource/Rook_(card_game)",
"http://dbpedia.org/resource/Saboteur_(card_game)",
"http://dbpedia.org/resource/San_Juan_(card_game)",
"http://dbpedia.org/resource/Squatter_(game)",
"http://dbpedia.org/resource/Stalingrad_(wargame)",
"http://dbpedia.org/resource/Summit_(game)",
"http://dbpedia.org/resource/The_Great_Train_Robbery_(board_game)",
"http://dbpedia.org/resource/The_Longest_Day_(game)",
"http://dbpedia.org/resource/The_Resistance_(game)",
"http://dbpedia.org/resource/Three_Men's_Morris",
"http://dbpedia.org/resource/Ingenious_(board_game)",
"http://dbpedia.org/resource/Ophidian_2350",
"http://dbpedia.org/resource/Headache_(game)",
"http://dbpedia.org/resource/Imaginiff",
"http://dbpedia.org/resource/Rumis",
"http://dbpedia.org/resource/Up_Jenkins",
"http://dbpedia.org/resource/Star_Wars_Miniatures_Battles",
"http://dbpedia.org/resource/Mythgardia",
"http://dbpedia.org/resource/Spank_the_monkey",
"http://dbpedia.org/resource/Caesar_(game)",
"http://dbpedia.org/resource/Arduin",
"http://dbpedia.org/resource/Axis_&_Allies",
"http://dbpedia.org/resource/Blood_Bowl",
"http://dbpedia.org/resource/Candy_Land",
"http://dbpedia.org/resource/Castle_Risk",
"http://dbpedia.org/resource/Chrononauts",
"http://dbpedia.org/resource/Cranium_(board_game)",
"http://dbpedia.org/resource/Dragonlance",
"http://dbpedia.org/resource/Forchess",
"http://dbpedia.org/resource/Ghettopoly",
"http://dbpedia.org/resource/Illuminati_(game)",
"http://dbpedia.org/resource/Jenga",
"http://dbpedia.org/resource/Mage_Knight",
"http://dbpedia.org/resource/Netrunner",
"http://dbpedia.org/resource/Pokémon_Trading_Card_Game",
"http://dbpedia.org/resource/Puerto_Rico_(board_game)",
"http://dbpedia.org/resource/Spellfire",
"http://dbpedia.org/resource/Star_Wars_Customizable_Card_Game",
"http://dbpedia.org/resource/Subbuteo",
"http://dbpedia.org/resource/TAMSK",
"http://dbpedia.org/resource/Tantrix",
"http://dbpedia.org/resource/The_Lord_of_the_Rings_Trading_Card_Game",
"http://dbpedia.org/resource/ZÈRTZ",
"http://dbpedia.org/resource/Duel_Masters_Trading_Card_Game",
"http://dbpedia.org/resource/Memoir_'44",
"http://dbpedia.org/resource/Warmaster",
"http://dbpedia.org/resource/Whac-A-Mole",
"http://dbpedia.org/resource/Yu_Yu_Hakusho_Trading_Card_Game",
"http://dbpedia.org/resource/A_Game_of_Thrones_(card_game)",
"http://dbpedia.org/resource/Alternity",
"http://dbpedia.org/resource/Arm_wrestling",
"http://dbpedia.org/resource/Beer_die",
"http://dbpedia.org/resource/BlitzkriegCommander",
"http://dbpedia.org/resource/Call_of_Cthulhu:_The_Card_Game",
"http://dbpedia.org/resource/Chez_Geek",
"http://dbpedia.org/resource/Cosmic_Coasters",
"http://dbpedia.org/resource/Fistful_of_TOWs",
"http://dbpedia.org/resource/Gear_Krieg",
"http://dbpedia.org/resource/Ligretto",
"http://dbpedia.org/resource/Magi-Nation_Duel",
"http://dbpedia.org/resource/Middle-earth_Collectible_Card_Game",
"http://dbpedia.org/resource/Shadows_Over_Camelot",
"http://dbpedia.org/resource/Sorcery!","Fighting Fantasy"
"http://dbpedia.org/resource/Star_Drive","Star Drive"
"http://dbpedia.org/resource/SuperPower_2","SuperPower 2"
"http://dbpedia.org/resource/Supreme_Ruler_2010","Supreme Ruler 2010"
"http://dbpedia.org/resource/Teenagers_from_Outer_Space_(role-playing_game)","Teenagers from Outer Space"
"http://dbpedia.org/resource/The_Lord_of_the_Rings_Strategy_Battle_Game","The Lord of the Rings Strategy Battle Game"
"http://dbpedia.org/resource/Chivalry_&_Sorcery","Chivalry & Sorcery"
"http://dbpedia.org/resource/Cyberpunk_2020","Cyberpunk 2020"
"http://dbpedia.org/resource/Can't_Stop_(board_game)","Can't Stop"
"http://dbpedia.org/resource/Epaminondas_(game)","Epaminondas"
"http://dbpedia.org/resource/Phoenix_Command","Phoenix Command"
"http://dbpedia.org/resource/2300_AD","2300 AD"
"http://dbpedia.org/resource/Blackmoor","Blackmoor"
"http://dbpedia.org/resource/Connect_Four","Connect Four"
"http://dbpedia.org/resource/In_Nomine_Satanis/Magna_Veritas","In Nomine Satanis/Magna Veritas"
"http://dbpedia.org/resource/Multiverser","Multiverser"
"http://dbpedia.org/resource/Codenames_(board_game)","Codenames"
"http://dbpedia.org/resource/Dabble","Dabble"
"http://dbpedia.org/resource/Puzzlage","Puzzlage"
"http://dbpedia.org/resource/The_Contender:_The_Game_of_Presidential_Debate","The Contender: The Game of Presidential Debate"
"http://dbpedia.org/resource/Warhammer_Age_of_Sigmar","Age of Sigmar"
"http://dbpedia.org/resource/Dead_of_Winter:_A_Cross_Roads_Game","Dead of Winter"
"http://dbpedia.org/resource/Michtim:_Fluffy_Adventures","Michtim: Fluffy Adventures"
"http://dbpedia.org/resource/Mysterium_(board_game)","Mysterium"
"http://dbpedia.org/resource/Poddavki","Poddavki"
"http://dbpedia.org/resource/Trumped_Up_Cards","Trumped Up Cards"
"http://dbpedia.org/resource/Zombicide","Zombicide"
"http://dbpedia.org/resource/Horus_Heresy_(card_game)","Horus Heresy"
"http://dbpedia.org/resource/Pirate_King_(boardgame)","Pirate King"
"http://dbpedia.org/resource/The_Game_of_Life:_Twists_&_Turns","The Game of Life: Twists & Turns"
"http://dbpedia.org/resource/D20_Apocalypse","d20 Apocalypse"
"http://dbpedia.org/resource/D6_System","The D6 System"
"http://dbpedia.org/resource/Deliria","Deliria"
"http://dbpedia.org/resource/Dungeons_&_Dragons:_The_Fantasy_Adventure_Board_Game","Dungeons & Dragons: The Fantasy Adventure Board Game"
"http://dbpedia.org/resource/GURPS_Autoduel","GURPS Autoduel"
"http://dbpedia.org/resource/GURPS_Grimoire","GURPS Grimoire"
"http://dbpedia.org/resource/GURPS_Horseclans","GURPS Horseclans"
"http://dbpedia.org/resource/GURPS_Humanx","GURPS Humanx"
"http://dbpedia.org/resource/GURPS_Ice_Age","GURPS Ice Age"
"http://dbpedia.org/resource/GURPS_Illuminati_University","GURPS Illuminati University"
"http://dbpedia.org/resource/GURPS_Mixed_Doubles","GURPS Mixed Doubles"
"http://dbpedia.org/resource/GURPS_Monsters","GURPS Monsters"
"http://dbpedia.org/resource/GURPS_Riverworld","GURPS Riverworld"
"http://dbpedia.org/resource/GURPS_Terradyne","GURPS Terradyne"
"http://dbpedia.org/resource/GURPS_Timeline","GURPS Timeline"
"http://dbpedia.org/resource/GURPS_Traveller","GURPS Traveller"
"http://dbpedia.org/resource/GURPS_War_Against_the_Chtorr","GURPS War Against the Chtorr"
"http://dbpedia.org/resource/Polymancer__Mojo_RPG_Rules_System__1","Mojo RPG Rules System"
"http://dbpedia.org/resource/Reich_Star","Reich Star"
"http://dbpedia.org/resource/Scattergories","Scattergories"
"http://dbpedia.org/resource/Truth_&_Justice","Truth & Justice"
"http://dbpedia.org/resource/Victory_in_the_Pacific","Victory in the Pacific"
"http://dbpedia.org/resource/World's_Largest_Dungeon","The World's Largest Dungeon"
"http://dbpedia.org/resource/3D&T","Defensores de Tóquio"
"http://dbpedia.org/resource/D20_Past","d20 Past"
"http://dbpedia.org/resource/DC_Heroes","DC Heroes Role-Playing Game"
"http://dbpedia.org/resource/GURPS_Banestorm","GURPS Banestorm"
"http://dbpedia.org/resource/GURPS_Fantasy","GURPS Fantasy"
"http://dbpedia.org/resource/GURPS_Lite","GURPS Lite"
"http://dbpedia.org/resource/GURPS_Magic","GURPS Magic"
"http://dbpedia.org/resource/GURPS_Mysteries","GURPS Mysteries"
"http://dbpedia.org/resource/GURPS_Powers","GURPS Powers"
"http://dbpedia.org/resource/GURPS_Space","GURPS Space"
"http://dbpedia.org/resource/InSpectres","InSpectres"
"http://dbpedia.org/resource/Mutant_Chronicles","Mutant Chronicles"
"http://dbpedia.org/resource/Muzzle_Velocity_(video_game)","Muzzle Velocity"
"http://dbpedia.org/resource/Savage_Species","Savage Species"
"http://dbpedia.org/resource/The_Doctor_Who_Role_Playing_Game","The Doctor Who Role Playing Game"
"http://dbpedia.org/resource/The_Mountain_Witch","The Mountain Witch"
"http://dbpedia.org/resource/World_of_Warcraft:_The_Board_Game","World of Warcraft: The Board Game"
"http://dbpedia.org/resource/Worlds_of_Wonder_(game)","Worlds of Wonder"
"http://dbpedia.org/resource/Cup-and-ball","Cup-and-ball"
"http://dbpedia.org/resource/Dark_Ages:_Inquisitor","Dark Ages: Inquisitor"
"http://dbpedia.org/resource/Diomin","Diomin"
"http://dbpedia.org/resource/Elasund","Elasund"
"http://dbpedia.org/resource/GURPS_Alpha_Centauri","GURPS Alpha Centauri"
"http://dbpedia.org/resource/Gangbusters_(role-playing_game)","Gangbusters"
"http://dbpedia.org/resource/James_Bond_007_(role-playing_game)","James Bond 007"
"http://dbpedia.org/resource/Merchant_of_Venus","Merchant of Venus"
"http://dbpedia.org/resource/Mozaic","Mozaic (board game)"
"http://dbpedia.org/resource/Murphy's_World","Murphy's World"
"http://dbpedia.org/resource/Neuroshima","Neuroshima"
"http://dbpedia.org/resource/Star_Trek:_Adventure_Gaming_in_the_Final_Frontier","Star Trek: Adventure Gaming in the Final Frontier"
"http://dbpedia.org/resource/Star_Wars_Epic_Duels","Star Wars: Epic Duels"
"http://dbpedia.org/resource/Starfleet_Voyages","Starfleet Voyages"
"http://dbpedia.org/resource/The_Sword_and_The_Flame","The Sword and the Flame"
"http://dbpedia.org/resource/Timelords_(role-playing_game)","TimeLords"
"http://dbpedia.org/resource/Wonder_Pets__The_Wonder_Pets!_Save_the_Animals!__1","The Wonder Pets! Save the Animals!"
"http://dbpedia.org/resource/GURPS_Bili_the_Axe_–_Up_Harzburk!","GURPS Bili the Axe - Up Harzburk!"
"http://dbpedia.org/resource/Gunslingers_and_Gamblers","Gunslingers and Gamblers"
"http://dbpedia.org/resource/Mine_a_Million","Mine a million"
"http://dbpedia.org/resource/Robotech_II:_The_Sentinels__Robotech_II:The_Role-Playing_Game__1","Robotech II:"
"http://dbpedia.org/resource/Robotech_II:_The_Sentinels__Robotech_II:The_Role-Playing_Game__1","The Role-Playing Game"
"http://dbpedia.org/resource/Ship,_captain,_and_crew","Ship, Captain and Crew"
"http://dbpedia.org/resource/Sáhkku","Sáhkku"
"http://dbpedia.org/resource/The_Citadel_of_Thunder","The Citadel of Thunder"
"http://dbpedia.org/resource/The_Howling_Tower","The Howling Tower"
"http://dbpedia.org/resource/The_Metabarons_Roleplaying_Game","The Metabarons Roleplaying Game"
"http://dbpedia.org/resource/Tokyo_NOVA","Tokyo NOVA"
"http://dbpedia.org/resource/Trollbabe","Trollbabe"
"http://dbpedia.org/resource/Tâb","Tâb"
"http://dbpedia.org/resource/Bonaparte_at_Marengo","Bonaparte at Marengo"
"http://dbpedia.org/resource/Capes_&_Cowls","Capes & Cowls"
"http://dbpedia.org/resource/Crocodile_Dentist","Crocodile Dentist"
"http://dbpedia.org/resource/Kyogami","Kyogami"
"http://dbpedia.org/resource/Lego_board_games","Orient Expedition"
"http://dbpedia.org/resource/Lego_board_games","Lego Creator"
"http://dbpedia.org/resource/Lego_board_games","LEGO Bionicle"
"http://dbpedia.org/resource/Lego_board_games","Lego Racers"
"http://dbpedia.org/resource/Lego_board_games","LEGO Heroica"
"http://dbpedia.org/resource/Lego_board_games","Lego Time Cruisers"
"http://dbpedia.org/resource/Lego_board_games","Ninja 7 Spinners"
"http://dbpedia.org/resource/Lego_board_games","Speedorz"
"http://dbpedia.org/resource/Races_of_Faerûn","Races of Faerûn"
"http://dbpedia.org/resource/Ricochet_Robot","Ricochet Robot"
"http://dbpedia.org/resource/Starfaring","Starfaring"
"http://dbpedia.org/resource/The_Zorcerer_of_Zo","The Zorcerer of Zo"
"http://dbpedia.org/resource/Bakugan_Battle_Brawlers__Bakugan__1","Bakugan"
"http://dbpedia.org/resource/Chainsaw_Warrior","Chainsaw Warrior"
"http://dbpedia.org/resource/Curse_of_the_Mummy's_Tomb_(board_game)","Curse of the Mummy's Tomb"
"http://dbpedia.org/resource/GURPS_Blood_Types","GURPS Blood Types"
"http://dbpedia.org/resource/Gheos","Gheos"
"http://dbpedia.org/resource/In_a_Pickle_(card_game)","In a Pickle"
"http://dbpedia.org/resource/Mighty_Empires","Mighty Empires"
"http://dbpedia.org/resource/NeoExodus:_A_House_Divided","NeoExodus: A House Divided Role-Playing Game"
"http://dbpedia.org/resource/Northern_Crown_(roleplaying_game)","Northern Crown"
"http://dbpedia.org/resource/Supernatural_Role_Playing_Game","Supernatural Role Playing Game"
"http://dbpedia.org/resource/TerraDrive","TerraDrive"
"http://dbpedia.org/resource/Terra_Primate","Terra Primate"
"http://dbpedia.org/resource/The_Sorcerer's_Cave","The Sorcerer's Cave"
"http://dbpedia.org/resource/To_Court_the_King","To Court the King"
"http://dbpedia.org/resource/Balloon_Cup","Balloon Cup"
"http://dbpedia.org/resource/Flash_Point:_Fire_Rescue","Flash Point: Fire Rescue"
"http://dbpedia.org/resource/Puzzle_Strike:_Bag_of_Chips","Puzzle Strike: Bag of Chips"
"http://dbpedia.org/resource/Babylon_5_Roleplaying_Game","Babylon 5 Roleplaying Game"
"http://dbpedia.org/resource/Ghosts_of_Albion_Roleplaying_Game","Ghosts of Albion Roleplaying Game"
"http://dbpedia.org/resource/The_Judge_Dredd_Roleplaying_Game","Judge Dredd"
"http://dbpedia.org/resource/Tigers_in_the_Snow","Tigers in the Snow"
"http://dbpedia.org/resource/The_Duke_(board_game)","The Duke"
"http://dbpedia.org/resource/Dark_Streets_(RPG)","Dark Streets"
"http://dbpedia.org/resource/Adventure_Fold-Up_Figures","Adventure Fold-Up Figures"
"http://dbpedia.org/resource/After_Midnight_(adventure)","After Midnight"
"http://dbpedia.org/resource/All_This_and_World_War_II_(adventure)","All This and World War II"
"http://dbpedia.org/resource/Avengers_Assembled!","Avengers Assembled!"
"http://dbpedia.org/resource/Avengers_Coast-to-Coast","Avengers Coast-to-Coast"
"http://dbpedia.org/resource/Cat's_Paw_(adventure)","Cat's Paw"
"http://dbpedia.org/resource/Children_of_the_Atom_(supplement)","Children of the Atom"
"http://dbpedia.org/resource/Concrete_Jungle_(supplement)","Concrete Jungle"
"http://dbpedia.org/resource/Cosmos_Cubed","Cosmos Cubed"
"http://dbpedia.org/resource/Deluxe_City_Campaign_Set","Deluxe City Campaign Set"
"http://dbpedia.org/resource/Flames_of_Doom","Flames of Doom"
"http://dbpedia.org/resource/Gates_of_What_If%3F","Gates of What If?"
"http://dbpedia.org/resource/Judge's_Screen","Judge's Screen"
"http://dbpedia.org/resource/Lone_Wolves_(adventure)","Lone Wolves"
"http://dbpedia.org/resource/Marvel_Super_Heroes:_The_Heroic_Role-Playing_Game","Marvel Super Heroes: The Heroic Role-Playing Game"
"http://dbpedia.org/resource/Marvel_Super_Heroes_Advanced_Set","Marvel Super Heroes Advanced Set"
"http://dbpedia.org/resource/Man_O'_War_(game)","Man O' War"
"http://dbpedia.org/resource/7th_Sea_(role-playing_game)","7th Sea"
"http://dbpedia.org/resource/Advanced_HeroQuest","Advanced HeroQuest"
"http://dbpedia.org/resource/Big_Eyes,_Small_Mouth","Big Eyes, Small Mouth 3rd Edition"
"http://dbpedia.org/resource/Bohnanza","Bohnanza"
"http://dbpedia.org/resource/Buckaroo!","Buckaroo!"
"http://dbpedia.org/resource/Bushido_(role-playing_game)","Bushido"
"http://dbpedia.org/resource/Camelot_(board_game)","Camelot"
"http://dbpedia.org/resource/Cheyenne_(board_game)","Cheyenne"
"http://dbpedia.org/resource/Children_of_the_Sun_(role-playing_game)","Children of the Sun"
"http://dbpedia.org/resource/Dominion_(card_game)","Dominion"
"http://dbpedia.org/resource/Dungeons_&_Dragons_Computer_Labyrinth_Game","Dungeons & Dragons Computer Labyrinth Game"
"http://dbpedia.org/resource/Dungeons_&_Dragons_Miniatures_Game","Dungeons & Dragons Miniatures Game"
"http://dbpedia.org/resource/Eon_(role-playing_game)","Eon"
"http://dbpedia.org/resource/Greyhawk_Player's_Guide","Player's Guide"
"http://dbpedia.org/resource/HeroQuest_(role-playing_game)","HeroQuest"
"http://dbpedia.org/resource/HeroQuest_(role-playing_game)","HeroQuest Core Rules"
"http://dbpedia.org/resource/Inquisitor_(game)","Inquisitor"
"http://dbpedia.org/resource/Judge_Dredd_(role-playing_game)","Judge Dredd"
"http://dbpedia.org/resource/Kimble_(board_game)","Kimble"
"http://dbpedia.org/resource/Masque_of_the_Red_Death_(Ravenloft)","Masque of the Red Death"
"http://dbpedia.org/resource/Melee_(game)","Melee"
"http://dbpedia.org/resource/Paladin_(role-playing_game)","Paladin"
"http://dbpedia.org/resource/Prime_Directive_(role-playing_game)","Prime Directive"
"http://dbpedia.org/resource/Probe_(parlor_game)","Probe"
"http://dbpedia.org/resource/Shogun_(2006_board_game)","Shogun"
"http://dbpedia.org/resource/Ticket_to_Ride_(board_game)","Ticket to Ride"
"http://dbpedia.org/resource/Tikal_(board_game)","Tikal"
"http://dbpedia.org/resource/Time_Lord_(role-playing_game)","Time Lord"
"http://dbpedia.org/resource/Werewolf:_The_Apocalypse","Werewolf: The Apocalypse"
"http://dbpedia.org/resource/Werewolf:_The_Forsaken","Werewolf: The Forsaken"
"http://dbpedia.org/resource/Hunter:_The_Vigil","Hunter: the Vigil"
"http://dbpedia.org/resource/Psionics_Handbook","Psionics Handbook"
"http://dbpedia.org/resource/Quest_of_the_Ancients","Quest of the Ancients"
"http://dbpedia.org/resource/Bonza_(Word_Game)","Bonza"
"http://dbpedia.org/resource/Hooop!","Hooop!"
"http://dbpedia.org/resource/The_Magic_Labyrinth_(board_game)","The Magic Labyrinth"
"http://dbpedia.org/resource/WordSpot","WordSpot"
"http://dbpedia.org/resource/Armored_Brigade_(video_game)","Armored Brigade"
"http://dbpedia.org/resource/BASH!_(role-playing_game)","BASH!"
"http://dbpedia.org/resource/Catan","Settlers of Catan"
"http://dbpedia.org/resource/Cubic_chess","Cubic Chess"
"http://dbpedia.org/resource/Doctor_Who_Roleplaying_Game","Doctor Who Roleplaying Game"
"http://dbpedia.org/resource/Gold_Mine_(board_game)","Gold Mine"
"http://dbpedia.org/resource/HeroClix","HeroClix"
"http://dbpedia.org/resource/Monsters_and_Other_Childish_Things","Monsters and Other Childish Things"
"http://dbpedia.org/resource/Mutant_Future","Mutant Future"
"http://dbpedia.org/resource/Song_of_Blades_and_Heroes","Song of Blades and Heroes"
"http://dbpedia.org/resource/The_One_Ring_Roleplaying_Game","The One Ring"
"http://dbpedia.org/resource/Bunco","Bunco"
"http://dbpedia.org/resource/D20_Future","d20 Cyberscape"
"http://dbpedia.org/resource/D20_Future","d20 Future"
"http://dbpedia.org/resource/D20_Future","d20 Future Tech"
"http://dbpedia.org/resource/D20_Modern","d20 Modern"
"http://dbpedia.org/resource/Dangerous_Journeys","Dangerous Journeys"
"http://dbpedia.org/resource/Domineering","domineering"
"http://dbpedia.org/resource/DragonRaid","DragonRaid"
"http://dbpedia.org/resource/EverQuest_Role-Playing_Game","EverQuest Role-Playing Game"
"http://dbpedia.org/resource/Fuzion","Fuzion (version 5.02)"
"http://dbpedia.org/resource/Paper_soccer","Paper soccer"
"http://dbpedia.org/resource/Scene_It%3F","Scene It?"
"http://dbpedia.org/resource/Urban_Arcana","d20 Modern"
"http://dbpedia.org/resource/Warcraft:_The_Roleplaying_Game","Warcraft: The Roleplaying Game"
"http://dbpedia.org/resource/How_We_Came_To_Live_Here","How We Came To Live Here"
"http://dbpedia.org/resource/Nubian_Jak","Nubian Jak Board game"
"http://dbpedia.org/resource/RDF_1985","RDF 1985"
"http://dbpedia.org/resource/Aeronautica_Imperialis","Aeronautica Imperialis"
"http://dbpedia.org/resource/Chaos_Flare","Chaos Flare"
"http://dbpedia.org/resource/Game_of_the_Generals","Game of the Generals"
"http://dbpedia.org/resource/Inou_Tsukai","Inou Tsukai"
"http://dbpedia.org/resource/Iron_Kingdoms","Iron Kingdoms"
"http://dbpedia.org/resource/Satasupe","SATASUPE"
"http://dbpedia.org/resource/Supreme_Ruler_2020","Supreme Ruler 2020"
"http://dbpedia.org/resource/Tenra_War","Tenra War"
"http://dbpedia.org/resource/Usagi_Yojimbo_Role-Playing_Game","Usagi Yojimbo"
"http://dbpedia.org/resource/Vanished_Planet","Vanished Planet"
"http://dbpedia.org/resource/Wings_of_War","Wings of War"
"http://dbpedia.org/resource/Wits_and_Wagers","Wits & Wagers"
"http://dbpedia.org/resource/CJ_Carella's_WitchCraft","CJ Carella's WitchCraft"
"http://dbpedia.org/resource/Catch_(game)","Catch"
"http://dbpedia.org/resource/Darkest_Hour:_A_Hearts_of_Iron_Game","Darkest Hour: A Hearts of Iron Game"
"http://dbpedia.org/resource/Diamant_(board_game)","Diamant"
"http://dbpedia.org/resource/Diamant_(board_game)","(aka Incan Gold)"
"http://dbpedia.org/resource/GURPS_Technomancer","GURPS Technomancer"
"http://dbpedia.org/resource/Living_Greyhawk_Gazetteer","Living Greyhawk Gazetteer"
"http://dbpedia.org/resource/Masterpiece_(game)","Masterpiece"
"http://dbpedia.org/resource/Mutant_(role-playing_game)","Mutant"
